1	34 
2	23 
3	14 
4	19 
5	27 
6	4 
7	24 
8	22 30 
9	18 
10	28 
11	25 
12	13 
13	24 
14	17 31 
15	24 
16	25 
17	1 9 
18	3 
19	22 
20	29 
21	26 
22	27 
23	27 
24	5 
25	19 
26	29 33 
27	16 
28	18 
29	27 30 
30	7 
31	29 
32	3 
33	19 
34	23 
35	25 
36	1 
37	6 
38	25 
39	29 
40	2 
41	6 
42	9 13 
43	17 
44	19 
45	16 
46	7 
47	6 
48	16 20 
49	3 
50	6 
51	6 
52	21 
53	32 
54	32 
55	29 
56	23 
57	30 
58	9 
59	4 34 
60	8 
61	9 
62	6 
63	17 
64	15 
65	31 
66	11 
67	17 
68	29 
69	17 
70	19 
71	17 
72	11 
73	31 
74	24 
75	17 
76	1 14 
77	20 
78	22 
79	1 
80	1 
81	23 
82	2 
83	30 
84	7 
85	13 21 
86	29 
87	32 
88	6 
89	1 
90	21 
91	1 
92	13 
93	34 
94	13 
95	19 23 
96	30 
97	6 
98	6 
99	9 11 
100	17 
101	18 25 
102	19 
103	31 
104	7 
105	13 
106	31 
107	24 
108	10 
109	24 
110	13 
111	21 25 
112	4 
113	1 
114	19 
115	3 
116	15 23 
117	10 13 
118	21 26 
119	34 
120	30 
121	26 
122	4 6 
123	8 
124	12 27 
125	24 
126	6 
127	23 
128	1 5 
129	24 
130	10 
131	25 
132	4 
133	24 
134	13 
135	27 32 
136	31 
137	17 
138	22 
139	13 
140	29 
141	10 26 
142	31 
143	15 
144	19 
145	27 
146	28 
147	11 
148	26 
149	25 
150	19 
151	26 
152	3 
153	30 
154	8 
155	6 
156	8 
157	16 
158	30 
159	22 
160	10 
161	6 
162	32 
163	1 
164	4 
165	13 
166	3 
167	22 
168	2 33 
169	17 
170	33 
171	9 
172	22 
173	18 
174	27 
175	29 
176	25 
177	19 
178	1 31 
179	27 
180	25 
181	9 
182	28 
183	8 32 
184	15 
185	7 
186	13 
187	4 
188	14 
189	14 22 
190	33 
191	1 
192	31 
193	8 
194	32 
195	25 
196	25 
197	21 
198	3 
199	13 
200	4 
201	19 
202	14 
203	22 
204	30 
205	11 
206	1 
207	23 
208	2 
209	26 
210	33 
211	2 17 
212	12 
213	4 
214	34 
215	30 
216	20 
217	1 
218	29 
219	9 
220	9 
221	24 
222	18 
223	24 
224	32 
225	18 
226	22 
227	26 
228	2 
229	34 
230	11 
231	19 
232	18 24 
233	22 33 
234	31 
235	5 
236	1 
237	5 
238	19 
239	2 
240	10 
241	12 
242	27 
243	6 
244	27 
245	30 
246	12 
247	14 
248	18 
249	22 
250	21 
251	10 
252	15 
253	18 
254	24 
255	29 
256	21 
257	25 
258	14 
259	13 
260	7 
261	21 
262	25 
263	14 
264	3 
265	8 
266	26 
267	27 
268	25 
269	33 
270	19 
271	17 
272	24 
273	5 
274	12 
275	25 
276	22 
277	33 
278	27 
279	15 
280	27 
281	2 
282	8 
283	26 
284	4 
285	1 
286	28 
287	16 
288	10 
289	22 
290	19 
291	20 
292	13 
293	26 
294	19 31 
295	28 
296	21 
297	7 
298	4 
299	14 19 
300	24 25 
301	4 
302	11 
303	9 
304	18 
305	29 
306	19 
307	8 
308	27 
309	26 
310	12 
311	27 
312	30 
313	8 19 
314	19 
315	29 
316	11 
317	21 
318	6 
319	3 
320	27 
321	23 28 
322	4 
323	22 
324	7 
325	22 
326	19 
327	2 
328	24 
329	33 
330	27 29 
331	13 
332	25 
333	25 29 
334	15 
335	15 
336	18 
337	32 
338	33 
339	33 
340	25 
341	27 
342	11 
343	5 
344	18 
345	27 
346	27 
347	5 
348	28 
349	2 24 
350	4 
351	6 
352	5 
353	14 
354	27 
355	6 
356	23 
357	6 25 
358	21 
359	18 
360	18 
361	5 
362	6 8 
363	11 
364	25 
365	31 
366	16 22 
367	10 
368	27 
369	14 
370	5 
371	2 
372	12 
373	30 
374	16 25 
375	33 
376	23 28 
377	16 
378	34 
379	30 
380	17 
381	23 
382	11 
383	30 
384	21 31 
385	10 
386	2 19 
387	24 
388	26 28 
389	26 
390	33 
391	18 
392	17 
393	24 
394	1 
395	4 9 
396	16 27 
397	5 
398	17 
399	24 
400	33 
401	25 
402	21 25 
403	14 
404	15 
405	32 
406	17 
407	2 
408	32 
409	3 
410	7 
411	20 
412	29 
413	1 
414	15 
415	34 
416	13 
417	11 27 
418	17 
419	17 
420	29 
421	25 
422	33 34 
423	19 26 
424	10 
425	9 
426	29 
427	19 
428	30 
429	15 
430	1 
431	14 
432	34 
433	15 
434	1 
435	10 
436	12 
437	27 
438	27 
439	25 
440	16 
441	13 
442	8 
443	4 
444	15 
445	13 
446	19 
447	32 
448	9 
449	26 
450	30 
451	5 
452	20 
453	34 
454	17 
455	17 
456	8 
457	16 
458	6 
459	2 20 
460	11 17 
461	23 
462	19 
463	25 
464	13 
465	19 
466	17 
467	11 
468	15 
469	25 
470	11 
471	11 18 
472	33 
473	25 
474	9 
475	30 
476	12 
477	32 
478	1 
479	24 
480	26 
481	23 
482	11 
483	15 
484	17 
485	8 
486	7 
487	24 
488	31 
489	3 
490	7 
491	22 
492	27 
493	4 
494	24 29 
495	14 
496	18 
497	8 
498	5 
499	6 
500	14 
501	25 
502	14 
503	18 19 
504	21 
505	7 
506	29 
507	12 
508	23 
509	22 25 
510	24 
511	20 
512	21 
513	31 
514	30 
515	12 
516	27 
517	31 
518	31 
519	4 
520	15 
521	34 
522	10 15 
523	22 32 
524	31 
525	1 
526	4 
527	30 
528	10 12 
529	31 
530	24 
531	24 
532	5 
533	19 
534	15 
535	22 
536	10 
537	23 29 
538	14 
539	12 
540	14 
541	8 
542	22 
543	30 
544	24 
545	22 
546	29 
547	21 
548	34 
549	18 
550	29 
551	18 
552	11 
553	1 
554	34 
555	12 
556	11 
557	3 
558	4 
559	22 29 
560	28 
561	27 
562	6 21 
563	18 
564	13 
565	19 
566	4 
567	26 
568	7 
569	7 30 
570	34 
571	26 
572	24 
573	29 
574	28 
575	18 
576	31 
577	27 
578	32 
579	1 
580	13 
581	30 
582	6 
583	23 
584	18 
585	27 
586	18 
587	24 
588	11 
589	18 
590	29 
591	33 
592	23 
593	1 16 
594	29 
595	23 
596	31 
597	20 
598	29 
599	19 
600	29 
601	18 
602	16 
603	28 
604	7 
605	34 
606	5 
607	27 
608	16 29 
609	18 
610	9 
611	15 
612	19 
613	29 
614	23 
615	3 
616	17 
617	10 
618	6 
619	2 
620	1 
621	11 
622	12 
623	14 28 
624	8 
625	32 
626	13 
627	2 
628	16 
629	11 
630	34 
631	5 
632	7 
633	32 
634	18 
635	26 
636	16 
637	24 
638	29 
639	6 
640	9 31 
641	3 
642	29 
643	30 
644	4 24 
645	32 
646	7 
647	24 
648	21 
649	29 
650	18 
651	23 
652	11 
653	29 
654	10 
655	29 
656	33 
657	7 
658	13 
659	1 
660	5 
661	13 
662	17 
663	6 
664	7 
665	11 
666	19 
667	26 
668	23 
669	18 
670	14 
671	31 
672	34 
673	10 
674	25 
675	31 
676	20 
677	24 
678	5 
679	24 
680	24 
681	29 
682	19 
683	21 
684	12 
685	11 
686	32 
687	1 
688	10 
689	26 
690	30 
691	24 
692	18 
693	29 
694	28 
695	13 30 
696	17 22 
697	8 
698	29 
699	22 
700	27 
701	2 
702	32 
703	28 
704	29 
705	4 20 
706	25 
707	24 
708	16 29 
709	31 
710	8 
711	33 
712	15 27 
713	1 
714	1 
715	6 
716	4 27 
717	15 
718	15 
719	25 
720	12 
721	30 
722	7 
723	7 
724	9 
725	10 
726	16 
727	28 
728	32 
729	20 
730	15 
731	23 
732	29 
733	24 
734	12 13 
735	33 
736	16 
737	16 
738	19 
739	8 
740	18 
741	27 
742	14 
743	15 
744	20 
745	33 
746	18 
747	16 
748	19 
749	24 
750	8 
751	21 
752	1 
753	15 
754	19 
755	17 
756	18 
757	13 
758	17 
759	24 
760	29 
761	27 
762	31 
763	15 
764	14 
765	23 
766	24 
767	22 
768	15 
769	18 
770	4 
771	28 
772	29 
773	9 
774	25 
775	30 
776	24 
777	31 
778	7 
779	9 
780	18 
781	30 
782	3 34 
783	5 17 
784	21 
785	3 
786	15 
787	30 
788	4 
789	20 
790	20 
791	7 
792	19 
793	19 
794	33 
795	28 
796	10 
797	31 
798	12 
799	14 
800	3 
801	24 
802	22 
803	23 
804	1 
805	1 
806	18 
807	18 
808	33 
809	10 
810	8 
811	10 
812	19 
813	27 
814	19 
815	1 
816	6 23 
817	3 
818	11 25 
819	1 
820	32 
821	1 
822	23 
823	11 
824	13 
825	12 
826	10 
827	25 
828	22 
829	25 
830	24 
831	16 
832	31 
833	26 
834	7 13 
835	5 23 
836	13 
837	17 
838	1 
839	19 
840	5 
841	21 33 
842	22 
843	2 
844	21 
845	33 
846	31 
847	25 
848	33 
849	23 
850	12 
851	6 
852	34 
853	13 
854	13 
855	13 
856	20 
857	9 
858	30 
859	17 
860	6 
861	29 
862	17 
863	6 
864	15 
865	24 
866	9 
867	31 
868	16 
869	7 
870	29 
871	6 
872	23 
873	11 
874	1 
875	19 
876	27 
877	29 
878	11 
879	8 
880	26 
881	7 
882	23 
883	7 
884	26 
885	15 
886	10 29 
887	2 
888	1 13 
889	4 
890	20 
891	2 
892	30 
893	28 
894	4 26 
895	25 
896	10 
897	20 
898	15 
899	30 
900	2 
901	13 
902	15 
903	34 
904	14 
905	24 
906	1 
907	4 
908	2 26 
909	24 
910	18 
911	21 
912	3 
913	27 
914	19 
915	13 
916	21 25 
917	10 
918	18 
919	4 
920	19 
921	14 
922	15 
923	14 
924	11 
925	1 11 
926	27 
927	30 
928	15 
929	13 
930	26 
931	34 
932	8 22 
933	6 
934	30 
935	17 
936	22 
937	20 
938	26 34 
939	26 
940	10 26 
941	28 
942	6 11 
943	23 25 
944	3 
945	18 
946	11 
947	20 30 
948	13 27 
949	3 
950	9 
951	21 
952	29 
953	21 
954	34 
955	1 
956	17 
957	15 
958	13 
959	27 
960	27 
961	11 
962	5 
963	24 
964	6 
965	25 
966	30 
967	4 
968	7 
969	30 
970	25 
971	15 
972	30 
973	1 
974	15 
975	17 
976	19 
977	34 
978	11 
979	7 27 
980	29 
981	27 
982	17 
983	6 
984	14 
985	24 
986	3 
987	12 
988	12 
989	17 
990	33 
991	12 
992	21 
993	10 
994	14 
995	24 
996	12 14 
997	6 33 
998	7 
999	8 
1000	1 20 
