# Nodes: 1000, Edges: 12270, Weighted: 1
1	34	1.60177
1	217	1.75962
1	264	1.79057
1	286	1.66698
1	293	1.67627
1	318	1.65847
1	359	1.82866
1	452	1.84641
1	488	1.90548
1	503	1.8895
1	521	1.87182
1	617	8.56104
1	663	1.96859
1	695	2.10485
1	702	1.78112
2	7	1.61341
2	44	1.53641
2	118	8.45004
2	185	1.80061
2	241	1.68942
2	246	1.86359
2	288	1.74305
2	304	9.94314
2	420	1.90491
2	526	1.86867
2	595	2.10893
2	703	2.02301
2	723	2.18493
2	761	2.152
2	998	2.86118
3	97	7.22633
3	299	1.24962
3	427	1.33059
3	455	1.29606
3	529	1.34902
3	599	1.45684
3	683	1.62944
3	810	1.74924
3	872	1.95942
3	894	2.04684
3	905	2.0516
3	906	2.14746
3	923	2.20293
3	989	2.44502
3	990	2.43604
4	542	1.1037
4	785	8.44676
4	815	1.58119
4	842	1.60899
4	870	1.7292
4	877	1.70218
4	907	1.82992
4	908	1.87198
4	921	1.96274
4	928	1.99615
4	930	1.98586
4	931	1.98046
4	933	2.00442
4	954	1.97777
4	966	2.01557
5	110	1.5323
5	283	1.47858
5	289	1.45221
5	343	1.60981
5	358	1.61009
5	409	1.63445
5	509	1.652
5	560	1.74008
5	596	1.90478
5	654	1.89484
5	678	1.8891
5	898	8.44157
5	911	2.29031
5	926	2.30834
5	943	2.35322
6	40	1.45251
6	72	1.40287
6	90	1.59635
6	101	8.45003
6	130	1.60589
6	308	1.53195
6	406	1.70435
6	417	1.70196
6	428	1.69962
6	454	1.72274
6	638	1.82353
6	640	1.93486
6	690	1.97775
6	983	2.60687
6	986	2.58885
7	214	1.56586
7	228	1.55144
7	244	1.49995
7	246	1.72494
7	398	1.63776
7	500	1.7545
7	527	1.76848
7	545	8.65652
7	591	1.80316
7	595	1.97028
7	649	1.80715
7	703	1.88436
7	723	2.04628
7	998	2.72253
8	136	0.834505
8	555	1.09922
8	631	8.2985
8	671	1.32741
8	839	1.56394
8	887	1.80797
8	904	1.8487
8	909	1.86926
8	910	1.88557
8	916	2.01728
8	927	2.01128
8	982	2.2293
8	989	2.25403
8	992	2.26708
8	998	2.33457
9	35	1.56896
9	53	8.40161
9	174	1.3275
