# Nodes: 1000, Edges: 12628, Weighted: 1
1	37	0.141702
1	390	0.579099
1	554	3.19415
1	595	0.749946
1	599	0.593267
1	689	0.688814
1	851	1.04069
1	903	4.93061
1	931	5.29962
1	950	1.22349
1	954	5.57232
1	956	0.768677
1	977	6.37777
1	990	1.35858
1	995	1.30132
2	12	0.414484
2	56	4.13656
2	127	4.03954
2	136	0.111625
2	372	0.0547222
2	508	5.10015
2	557	0.26789
2	576	1.02515
2	595	5.6345
2	699	1.0315
2	837	1.17904
2	872	6.52498
2	913	1.33543
2	968	1.44392
2	999	1.57552
3	25	0.623783
3	37	0.460358
3	155	0.887258
3	218	0.0309698
3	250	0.193214
3	283	0.722427
3	353	3.0286
3	538	4.30242
3	540	4.15737
3	640	1.1409
3	825	1.27915
3	898	1.46019
3	972	1.66206
3	984	6.86968
3	994	6.99697
4	40	0.0165284
4	201	2.64762
4	236	0.803331
4	362	0.685027
4	383	0.391542
4	435	0.789523
4	666	4.76739
4	673	0.884247
4	738	5.82998
4	793	4.72561
4	817	1.19775
4	876	1.05488
4	932	1.2725
4	974	1.36336
4	976	7.35921
5	23	4.94369
5	26	0.283787
5	174	6.0349
5	179	3.9883
5	268	0.124026
5	492	6.17421
5	572	0.63871
5	601	0.98311
5	623	0.598499
5	692	1.12248
5	727	1.08352
5	728	1.1674
5	747	1.07267
5	761	4.3256
5	931	1.37125
6	21	0.20675
6	168	0.675931
6	187	4.57405
6	315	0.46852
6	409	0.325089
6	480	0.0148677
6	705	3.14545
6	865	1.2125
6	885	1.18943
6	889	5.91208
6	919	5.37728
6	943	1.36494
6	967	6.35442
6	974	1.45815
6	981	1.53889
7	354	0.651111
7	479	3.33938
7	580	0.235469
7	616	0.264142
7	637	3.69079
7	790	0.89213
7	831	0.986545
7	894	0.965311
7	905	5.70154
7	909	5.81213
7	916	1.05056
7	932	1.12231
7	943	1.11997
7	963	6.784
7	986	1.16565
8	250	0.127062
8	267	0.143825
8	289	5.56812
8	340	0.731624
8	420	0.948022
8	602	0.943822
8	699	5.94488
8	719	0.577932
8	741	1.21623
8	858	6.47276
8	896	1.44409
8	918	1.40254
8	923	0.664593
8	934	7.33094
8	985	0.253303
9	50	0.247148
9	175	0.0435953
9	304	5.59465
9	306	0.0715439
9	359	6.07485
9	409	0.222427
9	527	0.917274
9	634	6.09938
9	698	0.929541
9	723	0.994195
9	733	0.959349
9	746	7.62906
9	943	1.26227
9	950	1.32481
9	994	1.47806
10	241	0.404905
10	348	4.56869
10	374	0.325609
10	509	0.912692
10	636	1.36576
10	642	0.560371
10	649	1.52159
10	711	0.692155
10	771	5.92727
10	803	0.220097
10	839	1.56751
10	868	0.303281
10	893	7.06889
10	941	7.79512
10	955	0.571077
11	51	0.847436
11	332	4.3968
11	488	0.472631
11	556	1.19689
11	583	0.38416
11	651	1.12495
11	774	6.21104
11	827	6.36056
11	858	1.29671
11	870	1.23963
11	914	1.35176
11	954	0.195205
11	958	0.181318
11	962	0.170564
11	965	8.33473
12	355	0.289497
12	386	0.169714
12	447	0.689177
12	464	4.7572
12	473	0.761294
12	483	0.754125
12	590	0.916039
12	695	5.85342
12	831	0.975273
12	896	1.02172
12	901	7.28997
12	915	7.42898
12	982	1.23142
12	996	1.23971
13	192	0.426061
13	328	5.09456
13	424	0.20847
13	569	0.356308
13	647	5.85528
13	649	0.839214
13	686	0.78504
13	695	0.822457
13	733	5.95327
13	737	0.959063
13	763	0.873051
13	800	0.85778
13	865	8.37686
13	901	1.13318
13	950	1.18787
14	192	3.72252
14	483	0.772109
14	528	0.0271351
14	576	3.53818
14	631	0.617915
14	707	0.888924
14	752	0.523141
14	862	3.89234
14	865	0.974245
14	874	1.01513
14	921	1.08755
14	956	6.50607
14	966	1.25293
14	989	7.6992
14	992	1.29416
15	160	0.0789359
15	161	0.216008
15	209	0.0501333
15	544	5.72472
15	587	3.03374
15	623	0.718516
15	646	0.910519
15	691	4.39566
15	710	1.14008
15	733	4.17688
15	770	1.1761
15	804	1.26906
15	822	1.32067
15	960	1.54974
15	985	8.08215
16	84	0.361502
16	221	0.437415
16	315	0.477453
16	319	1.15827
16	582	1.26773
16	670	0.754681
16	719	4.62287
16	762	0.302077
16	827	5.47254
16	849	0.946092
16	858	1.60399
16	941	0.544183
16	965	7.44671
16	970	7.82118
16	973	0.598229
17	316	0.32716
17	418	0.221027
17	430	5.46603
17	477	0.606186
17	525	2.77733
17	540	0.616182
17	593	3.93494
17	844	0.956634
17	860	0.914342
17	866	6.07787
17	950	7.09229
17	956	1.12721
17	967	1.29132
17	984	1.23788
17	985	1.14844
18	115	2.63166
18	128	0.381529
18	166	1.60529
18	192	0.952309
18	209	0.11606
18	230	0.264976
18	285	1.07638
18	331	0.953487
18	668	0.420838
18	716	1.21185
18	797	1.44323
18	938	1.61518
18	944	6.73273
18	949	6.72195
18	986	7.64975
19	159	4.2688
19	239	0.284862
19	276	4.78742
19	289	5.18093
19	392	0.686779
19	443	0.726998
19	516	0.43916
19	559	4.68991
19	613	0.924846
19	686	0.811238
19	802	6.31039
19	854	1.03144
19	896	1.06455
19	946	1.16765
19	992	1.31901
20	94	0.0959994
20	219	0.183845
20	293	0.693554
20	305	4.10136
20	313	0.340983
20	426	3.37854
20	590	5.05193
20	631	0.760429
20	649	4.50088
20	697	1.05194
20	781	1.06831
20	975	1.38438
20	980	8.27881
20	987	1.43449
20	991	1.43334
21	52	0.312395
21	260	0.140214
21	283	5.47717
21	321	0.548525
21	396	0.0896654
21	423	6.22967
21	449	5.52083
21	453	0.548811
21	548	0.977381
21	884	8.09029
21	889	1.38856
21	931	1.34478
21	950	1.38872
21	970	1.50045
22	129	0.198286
22	145	5.97384
22	315	0.162476
22	346	5.93282
22	417	5.27263
22	436	0.172899
22	545	0.747446
22	589	0.660584
22	741	8.09248
22	818	0.887547
22	823	0.954613
22	925	1.02622
22	955	1.18465
22	966	1.18514
22	997	1.27327
23	31	0.79075
23	259	0.480921
23	490	0.873001
23	687	1.30847
23	710	0.658785
23	741	6.59172
23	813	5.97122
23	840	0.606516
23	864	0.54799
23	913	7.80948
23	952	0.752456
23	963	0.735642
23	971	0.827365
23	1000	0.854962
24	184	0.420172
24	343	4.78661
24	361	4.71185
24	370	4.88952
24	532	3.68254
24	556	0.750249
24	657	0.685799
24	659	0.343477
24	771	0.856223
24	821	0.796894
24	962	7.30697
24	970	1.15693
24	972	1.16511
24	992	1.15014
24	993	1.13412
25	161	0.000203554
25	186	0.727823
25	407	0.238552
25	427	5.24926
25	506	0.673839
25	522	0.815497
25	738	6.37544
25	813	0.980396
25	814	5.83411
25	825	0.92795
25	884	1.05794
25	932	1.13076
25	976	7.90467
25	995	1.26878
26	494	1.83299
26	513	0.572802
26	543	0.725164
26	687	0.61801
26	768	0.839291
26	819	0.919556
26	861	4.07372
26	917	1.09359
26	943	1.04952
26	952	6.52483
26	976	1.12785
26	981	1.22348
26	990	6.6997
26	997	6.23636
27	384	0.693346
27	559	0.664044
27	590	0.954453
27	593	5.45072
27	622	0.565046
27	708	6.0814
27	726	6.25492
27	771	1.02067
27	801	0.974683
27	867	1.11576
27	868	7.55773
27	881	1.01803
27	917	0.0685992
27	984	1.33219
27	994	0.0472742
28	59	0.310393
28	188	0.0635724
28	437	0.390559
28	580	0.379917
28	624	0.933611
28	634	4.48118
28	692	3.81151
28	746	6.01086
28	780	4.86864
28	834	1.12439
28	858	1.13182
28	910	6.20533
28	933	1.23161
28	971	1.4169
28	994	1.4802
29	76	0.054761
29	164	0.472964
29	182	0.50832
29	368	5.10927
29	373	4.34008
29	438	2.33769
29	638	1.02167
29	669	0.859924
29	743	0.811127
29	882	1.16674
29	914	1.08381
29	934	5.92154
29	964	1.2147
29	974	1.25457
29	981	7.61557
30	125	0.696486
30	216	0.000123084
30	418	0.365442
30	419	0.588766
30	478	0.121103
30	594	0.869541
30	657	6.07978
30	723	6.3804
30	791	6.1335
30	866	1.0567
30	869	6.7521
30	876	0.981944
30	918	1.06869
30	976	1.27554
30	994	1.413
31	78	0.108479
31	207	0.458129
31	284	1.15673
31	397	0.698123
31	412	4.05312
31	617	0.985993
31	668	0.232641
31	739	0.854316
31	870	6.02182
31	877	7.02858
31	926	1.34779
31	937	1.53828
31	952	8.245
31	972	0.304338
32	216	0.00586048
32	489	3.65251
32	566	0.849419
32	632	0.422775
32	656	0.886446
32	660	0.834902
32	689	0.606402
32	694	0.828339
32	839	0.838338
32	891	1.10309
32	904	1.01994
32	912	6.74279
32	933	1.04574
32	949	7.01265
32	986	7.94045
33	144	4.28091
33	182	0.301349
33	375	0.193685
33	503	6.00224
33	521	0.043425
33	683	0.863599
33	744	0.883726
33	862	0.868276
33	876	0.878822
33	893	1.09484
33	913	1.07282
33	920	6.2654
33	929	1.08531
33	957	1.16571
33	976	8.80673
34	284	0.401709
34	335	0.262366
34	474	1.24986
34	699	1.28854
34	765	5.66733
34	776	1.4369
34	803	6.82635
34	809	1.42136
34	827	0.204539
34	836	1.37472
34	849	6.73215
34	882	6.13094
34	922	0.173413
34	946	0.265968
34	966	0.376095
35	63	0.182567
35	289	0.40512
35	310	0.785298
35	476	0.743093
35	608	1.04162
35	706	5.11593
35	791	1.32015
35	795	0.67873
35	879	1.38656
35	889	0.162657
35	895	6.11017
35	918	1.39186
35	943	6.42941
35	967	0.338807
35	970	7.71634
36	75	0.213406
36	100	0.494208
36	128	3.90152
36	187	1.00281
36	205	0.757833
36	236	4.9263
36	285	5.43835
36	317	0.749054
36	335	0.0826983
36	565	1.17204
36	602	0.954075
36	713	5.05844
36	714	5.97415
36	776	1.36448
36	975	1.65651
37	51	3.83073
37	88	3.94718
37	96	0.0886948
37	249	1.07668
37	318	3.94262
37	378	0.61846
37	408	0.994063
37	520	0.851146
37	652	1.20811
37	663	5.25646
37	912	1.44945
37	942	8.21988
37	959	1.57251
38	75	0.102139
38	85	0.507912
38	149	4.65573
38	196	3.11499
38	287	0.569703
38	364	4.30055
38	379	0.100212
38	750	0.959305
38	779	1.09378
38	839	1.03518
38	916	5.73024
38	938	1.23899
38	940	1.35003
38	970	7.61518
38	997	1.48977
39	106	0.738946
39	282	0.613312
39	451	0.0326038
39	528	0.462145
39	638	4.61794
39	642	6.42863
39	649	5.13686
39	710	1.26991
39	855	0.168698
39	862	1.3767
39	869	1.54753
39	912	1.53774
39	952	9.18434
39	955	0.384255
39	959	0.316778
40	208	6.26289
40	327	5.57874
40	397	0.280495
40	455	0.359031
40	701	6.00678
40	710	0.713156
40	749	0.844155
40	792	0.893771
40	848	0.817301
40	873	0.990397
40	891	7.48103
40	940	1.1204
40	967	1.28428
40	968	1.13297
41	97	5.02002
41	173	0.37803
41	312	0.551198
41	361	0.739233
41	374	0.53525
41	462	0.543641
41	574	0.993805
41	582	6.13908
41	659	0.615403
41	661	0.895729
41	662	0.843518
41	880	1.10938
41	893	1.25533
41	933	7.30743
41	942	6.96945
42	171	3.25864
42	221	0.44048
42	268	0.0899026
42	425	4.57323
42	445	3.91985
42	511	0.521263
42	521	0.205334
42	625	0.928215
42	626	6.33483
42	677	0.972415
42	860	1.18008
42	910	1.3293
42	938	1.28213
42	950	7.30124
42	972	1.50098
43	151	0.518184
43	175	0.0329656
43	178	0.539243
43	442	0.953463
43	490	0.39735
43	540	0.88272
43	617	0.841944
43	636	0.87738
43	730	0.916611
43	841	1.01678
43	859	5.54441
43	935	6.21848
43	956	6.22665
43	979	1.47818
43	989	7.41978
44	150	4.72099
44	314	4.57104
44	325	0.291587
44	347	0.528398
44	508	0.60253
44	521	0.997911
44	549	0.392675
44	649	0.514337
44	682	8.45341
44	792	7.57209
44	847	0.673371
44	852	1.86505
44	898	0.781032
44	964	0.853794
44	980	0.950616
45	157	5.72905
45	299	0.429122
45	366	6.52361
45	369	0.11808
45	549	0.57604
45	628	6.31478
45	701	0.769473
45	718	0.487992
45	736	6.74183
45	765	0.791731
45	915	1.04788
45	938	0.947417
45	950	1.04635
45	957	1.05544
45	965	1.17828
46	121	0.0608794
46	174	0.439366
46	297	2.71408
46	693	0.899679
46	704	0.783956
46	756	0.93205
46	860	0.913391
46	881	4.62848
46	884	0.981377
46	908	1.06072
46	952	1.12942
46	968	5.3703
46	979	6.00425
46	990	1.24947
46	998	6.62988
47	155	3.93198
47	247	0.0717928
47	355	4.05721
47	392	0.656019
47	412	0.626882
47	632	0.465
47	664	0.619012
47	715	3.86569
47	757	0.864081
47	860	5.40052
47	953	1.22019
47	964	8.14487
47	973	1.26406
47	978	1.3388
47	989	1.33333
48	280	0.264684
48	316	0.560605
48	377	3.45377
48	390	0.704384
48	402	0.843273
48	457	4.23423
48	605	0.633394
48	672	0.726315
48	743	0.936011
48	744	5.35566
48	747	5.85929
48	800	1.01869
48	906	1.32407
48	937	6.47163
48	993	1.4377
49	101	0.0453061
49	114	0.844241
49	216	0.00630044
49	295	0.807884
49	557	2.91349
49	608	0.906527
49	631	0.876526
49	724	1.02633
49	733	1.08237
49	739	1.31815
49	785	3.72235
49	944	5.93646
49	949	5.92568
49	986	6.85348
49	988	1.52261
50	88	2.76731
50	224	0.0127755
50	322	0.898118
50	351	5.00446
50	462	0.635152
50	534	0.784556
50	589	0.947793
50	618	4.21301
50	793	1.15305
50	839	1.10589
50	863	6.24657
50	885	1.1706
50	942	7.04001
50	971	1.49858
51	271	0.712838
51	355	3.10032
51	389	0.793792
51	582	5.00714
51	606	0.773302
51	664	0.469543
51	667	1.17349
51	681	0.704538
51	717	1.37612
51	779	0.78969
51	843	0.812263
51	964	7.18797
51	983	6.30864
52	376	0.0292133
52	665	0.787219
52	673	0.822468
52	729	0.804554
52	732	0.899285
52	743	0.85814
52	751	4.05614
52	784	4.03214
52	911	6.24914
52	916	4.861
52	949	1.25426
52	951	6.14449
52	975	1.32356
52	993	1.35982
53	87	6.18481
53	162	5.39772
53	194	6.15866
53	231	0.199782
53	283	0.302744
53	440	0.679352
53	481	0.590997
53	578	7.5974
53	584	0.828204
53	651	0.755572
53	692	0.829754
53	834	0.919904
53	864	0.933041
53	987	1.22522
53	996	1.19095
54	84	0.454577
54	201	0.458022
54	405	5.74959
54	447	6.09348
54	564	1.19393
54	623	1.07488
54	625	6.53781
54	653	0.960134
54	656	0.355921
54	728	6.97352
54	841	1.52649
54	901	0.555869
54	948	0.55864
54	961	0.599866
54	981	0.721978
55	115	0.655403
55	167	0.00764974
55	247	0.0960013
55	390	0.563121
55	546	4.05199
55	561	0.650963
55	655	5.61465
55	681	6.57914
55	718	0.649151
55	761	0.91145
55	933	1.11217
55	959	1.20326
55	973	1.28826
55	980	9.09765
55	981	1.31894
56	139	0.60497
56	216	1.90845
56	461	4.34621
56	477	1.48633
56	481	4.9554
56	508	5.71598
56	671	0.353313
56	769	0.369911
56	882	6.16211
56	889	0.701432
56	900	0.595877
56	945	0.723425
56	965	0.833516
56	978	0.857082
57	204	4.84415
57	222	0.0600899
57	431	0.339859
57	469	0.776199
57	543	4.17901
57	695	5.13974
57	721	5.3421
57	723	0.832005
57	741	0.785249
57	749	0.89848
57	886	1.00127
57	899	5.80614
57	954	1.2316
57	995	1.24045
57	1000	1.28017
58	128	0.271209
58	144	0.457495
58	379	0.0402284
58	425	3.83799
58	494	0.638139
58	587	0.853974
58	724	4.38177
58	773	5.09406
58	857	5.4876
58	944	1.14232
58	950	6.566
58	953	1.24474
58	986	1.19101
58	992	1.3128
58	993	1.29678
59	166	0.411185
59	168	0.494001
59	273	0.0380258
59	412	0.689114
59	416	0.750229
59	548	4.78489
59	566	5.2088
59	617	0.705612
59	644	6.03269
59	883	1.12585
59	934	1.22072
59	977	9.29382
59	987	1.3483
59	1000	1.36309
60	180	0.593045
60	310	0.287367
60	391	0.583364
60	442	3.90278
60	513	0.545734
60	739	4.97147
60	816	0.869652
60	842	0.975678
60	852	0.776394
60	873	0.967095
60	877	0.924483
60	892	0.896968
60	932	7.6035
60	936	1.03444
60	999	8.87055
61	99	3.51714
61	574	0.370633
61	610	5.75964
61	618	0.376518
61	633	0.429004
61	779	7.50314
61	810	0.41034
61	822	0.479406
61	842	1.89591
61	844	0.535252
61	857	8.54085
61	875	1.82709
61	886	0.5326
61	965	0.825876
61	977	0.767125
62	281	0.382231
62	521	0.0181073
62	698	0.596967
62	788	0.736659
62	838	0.795486
62	851	4.55852
62	895	0.879845
62	914	0.852148
62	933	6.5915
62	944	0.926697
62	967	1.16822
62	977	1.06541
62	983	6.72464
62	985	1.02534
62	997	7.48758
63	74	0.309278
63	75	5.61934
63	196	0.775516
63	202	0.543672
63	326	0.271312
63	327	1.01285
63	393	0.946035
63	466	3.47752
63	527	1.0848
63	562	0.876222
63	725	1.28964
63	758	6.25445
63	799	1.18935
63	989	10.0324
64	167	0.0012923
64	207	0.765002
64	319	0.675212
64	444	3.35429
64	573	0.875567
64	611	4.84548
64	619	0.74898
64	763	4.72698
64	786	4.98078
64	848	0.865601
64	851	0.973792
64	948	1.10468
64	950	1.15659
64	971	7.44155
64	990	1.29168
65	133	0.0456241
65	234	4.75735
65	486	0.894894
65	674	0.220369
65	698	1.45477
65	777	6.75812
65	797	7.2188
65	819	0.33835
65	827	0.42301
65	863	1.68425
65	867	6.61255
65	876	1.57223
65	960	0.545385
65	984	0.653397
65	993	0.61977
66	311	0.50687
66	403	0.0829594
66	445	0.565608
66	533	0.658277
66	552	4.06278
66	715	0.891827
66	781	0.989142
66	783	0.99439
66	818	4.16156
66	884	1.11956
66	942	5.37823
66	946	5.79941
66	961	5.93937
66	983	1.29818
66	987	1.35532
67	119	0.291239
67	238	0.136047
67	359	0.258265
67	484	5.57214
67	537	0.630075
67	658	0.99016
67	757	0.797267
67	783	4.94801
67	883	0.996806
67	917	0.613234
67	935	7.06055
67	967	1.29248
67	982	7.84305
67	984	1.23904
67	991	1.2181
68	133	0.251775
