1	7 
2	12 
3	2 
4	12 
5	18 
6	22 
7	33 
8	31 
9	14 
10	27 
11	3 
12	26 
13	22 
14	22 
15	6 20 
16	34 
17	14 
18	27 
19	27 
20	12 
21	28 
22	3 
23	20 34 
24	14 
25	11 
26	34 
27	5 
28	10 
29	14 
30	23 
31	22 
32	32 
33	26 
34	31 
35	20 
36	32 
37	20 
38	32 
39	19 
40	14 21 
41	21 
42	31 
43	4 
44	9 
45	20 
46	34 
47	1 
48	24 
49	33 
50	15 
51	30 
52	31 
53	9 
54	25 
55	7 
56	34 
57	28 
58	20 
59	12 
60	18 
61	18 
62	33 
63	23 
64	8 
65	13 
66	10 
67	6 
68	3 
69	20 
70	8 
71	29 
72	1 
73	16 
74	11 
75	2 
76	9 
77	6 
78	2 
79	12 
80	23 
81	7 
82	31 
83	31 
84	23 
85	9 
86	2 27 
87	4 
88	21 
89	19 
90	33 
91	5 
92	34 
93	11 
94	19 
95	16 
96	6 
97	24 
98	5 
99	9 
100	27 
101	5 
102	29 
103	8 
104	14 
105	5 
106	20 
107	5 33 
108	31 
109	23 
110	17 
111	3 
112	4 
113	26 
114	15 
115	9 15 
116	12 
117	32 
118	23 
119	14 
120	21 
121	2 
122	33 
123	9 
124	27 
125	13 
126	4 
127	10 
128	24 31 
129	9 
130	14 
131	25 
132	20 
133	10 
134	27 
135	9 
136	13 
137	8 
138	20 
139	4 
140	2 
141	2 
142	29 
143	30 
144	24 25 
145	3 
146	10 
147	25 
148	7 
149	17 
150	25 
151	5 21 
152	1 
153	24 
154	27 
155	7 34 
156	17 
157	10 
158	11 
159	13 20 
160	17 
161	16 
162	5 
163	25 
164	13 
165	5 
166	17 26 
167	14 
168	20 
169	18 
170	21 
171	11 
172	1 
173	15 
174	23 
175	32 
176	30 
177	29 
178	33 
179	22 
180	6 
181	18 
182	31 
183	8 
184	4 6 
185	7 
186	3 
187	10 
188	9 28 
189	16 
190	28 
191	32 
192	30 
193	8 13 
194	9 
195	10 
196	17 
197	23 
198	11 
199	28 
200	34 
201	4 
202	34 
203	4 23 
204	25 
205	4 
206	7 15 
207	8 
208	33 
209	9 
210	5 
211	16 
212	31 
213	14 
214	34 
215	20 
216	9 
217	3 
218	15 
219	20 
220	12 
221	18 
222	16 
223	1 
224	33 
225	28 34 
226	34 
227	7 
228	20 
229	19 
230	19 
231	13 
232	22 
233	26 28 
234	33 
235	5 
236	11 
237	3 
238	29 
239	5 
240	33 
241	23 
242	1 20 
243	26 
244	31 
245	13 
246	6 
247	29 
248	34 
249	13 
250	21 
251	1 
252	2 
253	27 30 
254	22 
255	6 
256	3 
257	7 
258	18 
259	8 17 
260	23 26 
261	3 
262	26 
263	14 20 
264	21 
265	6 
266	23 
267	15 
268	17 
269	16 
270	22 30 
271	27 
272	14 
273	26 
274	3 
275	16 
276	6 
277	31 
278	3 10 
279	8 
280	32 
281	28 
282	31 
283	2 
284	16 24 
285	23 
286	13 
287	18 
288	10 23 
289	22 
290	12 
291	34 
292	12 
293	14 
294	16 
295	21 
296	26 
297	28 
298	2 
299	4 
300	1 
301	8 
302	3 
303	1 
304	9 15 
305	12 
306	21 
307	14 
308	3 
309	34 
310	6 
311	31 
312	20 
313	33 
314	30 
315	18 
316	29 
317	28 
318	8 
319	34 
320	31 
321	30 
322	21 
323	11 
324	6 11 
325	11 
326	11 
327	15 
328	34 
329	24 
330	25 
331	20 
332	25 
333	6 
334	14 
335	32 
336	17 
337	21 
338	33 
339	21 
340	11 
341	15 
342	21 
343	23 
344	16 
345	1 
346	7 
347	1 
348	31 
349	6 
350	18 
351	16 
352	28 
353	7 
354	2 13 
355	5 
356	5 
357	17 
358	1 
359	6 
360	14 
361	20 
362	31 
363	25 
364	23 
365	7 
366	6 
367	4 29 
368	17 
369	4 
370	6 
371	34 
372	10 
373	26 
374	3 19 
375	12 
376	1 
377	10 
378	17 
379	6 
380	8 
381	29 
382	5 
383	10 
384	5 
385	19 
386	13 
387	29 
388	13 
389	13 
390	23 
391	6 
392	15 
393	21 
394	5 
395	11 
396	6 
397	8 
398	11 
399	12 
400	19 
401	25 
402	1 
403	4 
404	8 
405	13 
406	23 
407	1 21 
408	32 
409	28 
410	4 
411	5 
412	4 
413	30 
414	31 
415	18 
416	32 
417	1 18 
418	12 
419	5 
420	4 
421	25 
422	16 34 
423	23 
424	21 
425	19 
426	10 
427	29 
428	18 
429	24 
430	8 
431	8 
432	1 
433	29 
434	22 
435	5 
436	26 29 
437	29 
438	26 
439	25 
440	33 
441	8 
442	14 
443	16 25 
444	4 
445	7 17 
446	11 
447	26 
448	16 26 
449	7 
450	2 
451	10 
452	21 
453	25 
454	20 
455	26 
456	26 
457	1 
458	13 
459	18 
460	31 
461	22 
462	16 
463	2 
464	7 
465	6 
466	32 
467	25 
468	1 
469	9 
470	15 
471	11 
472	15 
473	3 
474	18 
475	13 
476	30 
477	2 
478	32 
479	31 
480	10 
481	17 26 
482	30 
483	7 
484	12 
485	1 20 
486	20 
487	1 
488	14 
489	22 
490	24 
491	24 27 
492	27 
493	33 
494	33 
495	8 
496	23 
497	14 
498	20 25 
499	6 
500	27 
501	3 
502	22 
503	17 
504	23 
505	10 
506	10 
507	24 
508	14 
509	9 
510	30 
511	32 
512	29 
513	16 
514	9 
515	20 
516	16 
517	33 
518	10 
519	7 
520	17 
521	29 
522	30 
523	27 
524	11 14 
525	6 29 
526	22 
527	22 
528	27 
529	31 
530	17 
531	23 
532	22 24 
533	24 
534	5 
535	19 
536	4 
537	25 
538	21 
539	15 
540	33 
541	22 
542	18 
543	33 
544	32 
545	19 
546	34 
547	33 
548	7 
549	8 
550	20 
551	22 
552	3 
553	5 
554	12 
555	34 
556	13 
557	22 
558	1 
559	22 
560	17 
561	26 
562	34 
563	4 
564	5 
565	28 
566	22 
567	9 
568	3 
569	27 
570	25 
571	31 
572	12 
573	33 
574	28 
575	1 
576	34 
577	16 
578	16 
579	17 
580	5 23 
581	14 
582	14 16 
583	22 
584	8 
585	11 
586	32 
587	33 
588	18 
589	16 
590	14 
591	25 
592	26 
593	22 
594	23 
595	30 
596	19 
597	20 
598	22 
599	32 
600	24 
601	5 
602	22 25 
603	32 
604	33 
605	25 
606	34 
607	2 
608	5 
609	16 
610	5 
611	5 
612	4 
613	4 
614	6 
615	23 
616	6 
617	4 
618	21 
619	19 
620	6 
621	30 
622	2 
623	8 18 
624	34 
625	16 
626	7 28 
627	13 
628	24 
629	1 
630	2 
631	17 
632	9 
633	34 
634	32 
635	26 
636	32 
637	1 
638	27 
639	4 
640	14 
641	26 
642	4 
643	14 
644	8 
645	28 
646	2 
647	9 
648	30 
649	32 
650	20 
651	5 
652	23 
653	19 
654	28 
655	5 
656	7 
657	26 
658	23 
659	11 
660	34 
661	3 
662	2 
663	20 
664	31 
665	5 
666	2 
667	25 
668	10 14 
669	15 
670	14 
671	5 
672	10 
673	4 
674	5 
675	2 
676	33 
677	1 
678	8 
679	9 
680	18 
681	2 
682	12 
683	9 
684	26 
685	20 
686	32 
687	34 
688	8 
689	19 
690	10 
691	16 
692	28 
693	25 
694	14 
695	10 
696	11 
697	1 
698	24 
699	29 
700	2 
701	11 
702	10 27 
703	7 
704	16 
705	2 
706	13 31 
707	8 
708	6 
709	4 
710	8 
711	15 
712	7 28 
713	23 
714	2 
715	24 
716	15 26 
717	2 
718	19 
719	22 
720	1 13 
721	13 
722	28 
723	15 
724	25 
725	11 24 
726	12 
727	10 
728	6 11 
729	34 
730	20 
731	16 
732	1 
733	23 
734	15 
735	19 
736	19 
737	30 
738	18 
739	28 
740	22 
741	26 
742	2 
743	3 14 
744	19 
745	24 
746	8 
747	28 
748	32 
749	2 
750	30 
751	10 
752	29 
753	26 
754	31 
755	12 
756	6 
757	23 
758	15 
759	9 
760	1 
761	1 
762	17 
763	8 
764	31 
765	27 
766	21 30 
767	25 
768	12 14 
769	31 
770	3 
771	5 
772	28 
773	16 
774	13 
775	29 
776	19 
777	16 
778	1 
779	3 
780	3 16 
781	27 
782	1 
783	5 
784	2 
785	26 
786	7 
787	13 
788	20 
789	20 
790	22 
791	34 
792	22 
793	14 
794	34 
795	31 
796	9 
797	34 
798	8 
799	16 
800	14 
801	7 
802	4 
803	25 
804	14 
805	5 
806	20 
807	19 
808	2 29 
809	20 
810	27 
811	17 33 
812	27 
813	28 
814	19 30 
815	1 
816	26 
817	27 30 
818	30 
819	4 
820	1 
821	25 
822	23 
823	34 
824	5 
825	17 
826	5 
827	1 23 
828	8 
829	16 
830	11 
831	6 
832	31 
833	29 
834	10 
835	6 
836	6 
837	5 
838	16 
839	17 
840	16 
841	9 
842	32 
843	10 25 
844	25 33 
845	1 
846	3 
847	4 
848	22 
849	34 
850	20 
851	9 
852	22 
853	31 
854	4 6 
855	10 
856	34 
857	33 
858	10 
859	26 
860	14 
861	14 
862	32 
863	16 
864	23 
865	22 31 
866	1 
867	16 
868	34 
869	16 
870	16 
871	4 
872	32 
873	6 
874	16 
875	11 
876	1 
877	11 
878	2 11 
879	14 
880	4 
881	10 
882	4 16 
883	20 
884	1 
885	26 
886	20 
887	33 
888	22 
889	34 
890	20 
891	3 8 
892	14 
893	1 
894	4 
895	15 22 
896	23 
897	26 
898	31 
899	11 
900	34 
901	32 
902	22 28 
903	20 24 
904	25 
905	34 
906	8 
907	10 
908	25 
909	14 
910	23 
911	2 
912	1 
913	25 
914	22 
915	25 
916	1 3 
917	14 
918	1 19 
919	20 
920	16 
921	22 
922	5 
923	2 
924	8 34 
925	6 
926	25 
927	22 
928	26 
929	8 
930	23 
931	23 
932	10 
933	4 
934	4 
935	20 
936	23 
937	6 
938	14 
939	19 28 
940	31 
941	8 
942	22 
943	25 
944	31 
945	1 25 
946	8 
947	1 4 
948	16 
949	20 
950	5 
951	31 
952	1 
953	34 
954	1 
955	20 29 
956	4 
957	23 
958	1 
959	16 
960	25 34 
961	22 
962	16 
963	25 
964	25 
965	16 
966	22 31 
967	1 
968	14 
969	23 
970	14 20 
971	16 
972	25 
973	5 6 
974	22 
975	1 11 
976	6 29 
977	5 
978	1 
979	16 
980	5 
981	12 31 
982	5 
983	25 29 
984	16 25 
985	1 
986	5 
987	5 
988	17 25 
989	5 
990	2 10 
991	9 32 
992	5 
993	1 
994	1 
995	1 
996	1 
997	1 22 
998	1 
999	1 
1000	23 32 
