# Nodes: 1000, Edges: 12009, Weighted: 1
1	60	1.15059
1	148	2.3052
1	155	2.10563
1	346	2.78657
1	353	2.52286
1	365	2.31485
1	426	1.03405
1	483	2.54144
1	656	2.59598
1	703	2.72886
1	780	1.95133
1	786	2.74319
1	801	2.72129
1	956	2.21293
1	986	2.11996
2	4	1.90508
2	59	2.24369
2	65	1.20248
2	96	1.7574
2	233	1.39309
2	305	2.15137
2	554	2.52469
2	572	2.41233
2	656	1.95279
2	682	2.68273
2	726	2.49388
2	755	2.66093
2	768	2.77891
2	878	2.03112
2	981	3.4914
3	35	1.82075
3	141	1.80428
3	283	1.94509
3	630	1.93685
3	645	1.89136
3	666	2.2137
3	700	2.13034
3	705	2.41609
3	742	2.4176
3	784	2.3344
3	830	2.34733
3	878	2.57985
3	899	2.44007
3	911	2.86547
3	923	2.72794
4	79	2.08976
4	116	2.04282
4	220	2.01894
4	268	1.7732
4	375	2.21756
4	386	2.00127
4	552	2.05681
4	554	2.32862
4	572	2.21627
4	682	2.48667
4	726	2.29782
4	755	2.46487
4	762	2.63977
4	981	3.29534
5	169	2.08876
5	181	2.02979
5	196	1.70064
5	287	2.22899
5	315	2.21416
5	350	2.1918
5	428	2.25911
5	474	2.2407
5	542	2.46438
5	548	1.90338
5	588	2.38939
5	680	2.55978
5	718	2.12076
5	738	2.70624
5	968	2.75257
6	145	1.88872
6	250	0.910586
6	392	1.52474
6	552	1.58639
6	583	1.76205
6	719	2.0564
6	790	2.19102
6	852	2.33104
6	895	2.53463
6	902	2.47912
6	921	2.73509
6	961	2.94573
6	974	3.11075
6	984	2.49138
6	997	3.21867
7	62	2.32974
7	122	2.33408
7	240	2.4284
7	338	2.37039
7	390	1.17422
7	440	2.46268
7	451	1.30708
7	493	2.47454
7	494	2.4791
7	540	2.43036
7	613	1.76994
7	804	1.76038
7	857	2.98681
7	887	3.06431
7	988	2.40668
8	139	1.058
8	461	1.37388
8	754	2.08377
8	764	2.10633
8	853	2.31785
8	864	2.008
8	865	2.06352
8	898	2.53249
8	916	1.91926
8	940	2.74409
8	944	2.75234
8	949	2.09673
8	951	2.85529
8	966	2.82974
8	981	3.05171
9	64	1.51337
9	272	1.59254
9	360	1.64558
9	475	1.77126
9	582	1.6673
9	670	1.95108
9	774	2.3073
9	861	2.35769
9	879	2.52436
9	892	2.50671
9	909	2.58669
9	917	2.74678
9	938	2.76887
9	968	3.01003
9	994	2.91473
10	19	1.83578
10	48	1.90372
10	79	1.71881
10	100	1.94976
10	124	2.18293
10	304	2.56811
10	385	2.16932
10	491	2.12608
10	523	2.25016
10	638	2.35364
10	765	2.47971
10	781	2.49352
10	810	2.61217
10	812	2.57751
10	817	2.50553
11	121	1.93497
11	145	1.86028
11	228	1.82432
11	274	2.08524
11	473	1.94206
11	501	2.18425
11	568	2.12594
11	590	2.1639
11	661	2.35536
11	743	2.43062
11	770	2.64293
11	779	2.63865
11	846	2.68491
11	871	2.48098
11	916	2.42227
12	267	1.28717
12	296	1.69145
12	436	1.91381
12	478	1.67411
12	561	2.02213
12	635	1.94514
12	684	2.16087
12	741	2.34144
12	785	2.4131
12	816	2.42043
12	885	2.75314
12	897	2.78217
12	928	2.90992
12	964	2.60709
12	989	2.83499
13	31	1.55861
13	270	1.57482
13	434	1.89817
13	526	1.82779
13	551	1.78775
13	708	1.95457
13	711	1.9992
13	756	1.85478
13	865	2.21688
13	912	2.58492
13	914	2.62525
13	927	2.85185
13	942	2.89635
13	961	2.98192
13	974	3.14694
14	279	1.7918
14	532	1.82157
14	583	1.56722
14	598	1.49243
14	639	1.59997
14	740	1.94964
14	813	2.38461
14	848	2.15858
14	914	2.39423
14	927	2.62084
14	942	2.66533
14	961	2.7509
14	974	2.91592
14	997	3.02384
14	999	2.71371
15	162	1.51214
15	205	1.69979
15	242	1.53953
15	306	1.28121
15	370	1.69525
15	685	2.29069
15	708	2.42697
15	773	1.62534
15	789	2.65094
15	836	2.69598
15	925	2.98323
15	934	2.35999
15	935	2.95792
15	937	3.06396
15	949	3.05394
16	52	1.85591
16	56	1.96754
16	70	1.72444
16	214	1.87316
16	225	1.84283
16	226	1.92911
16	291	1.93173
16	472	2.07919
16	606	2.23632
16	791	2.47603
16	794	2.54916
16	889	2.68872
16	900	2.79663
16	953	3.08038
16	983	2.89415
17	29	1.61361
17	130	1.57972
17	281	1.73218
17	437	1.47478
17	658	1.25011
17	670	2.18005
17	725	2.08718
17	768	2.62193
17	861	2.58667
17	892	2.73568
17	905	1.95937
17	909	2.81567
17	917	2.97576
17	938	2.99784
17	968	3.239
