# Nodes: 1000, Edges: 12718, Weighted: 1
1	217	0.401198
1	246	0.417405
1	319	0.114493
1	418	7.14223
1	544	0.45798
1	674	0.687839
1	713	0.751914
1	750	0.725211
1	843	0.813577
1	874	7.28524
1	889	0.960901
1	919	0.986523
1	961	1.04972
1	973	10.9372
1	985	1.08332
2	169	0.904639
2	243	0.902421
2	313	0.890338
2	358	0.605726
2	366	0.296748
2	370	0.221594
2	377	8.11608
2	508	0.0304159
2	563	0.3848
2	675	1.05143
2	731	1.17249
2	749	0.87236
2	755	1.11705
2	930	7.75786
2	987	9.4912
3	257	0.101281
3	345	0.64787
3	438	0.0502586
3	509	0.635984
3	659	0.851687
3	667	0.757489
3	699	0.731242
3	763	0.691427
3	781	0.924525
3	814	1.00783
3	859	1.00382
3	866	5.86571
3	911	1.04662
3	945	10.1107
3	953	9.38359
4	58	0.365792
4	87	0.506472
4	197	8.54616
4	434	1.14335
4	437	0.375625
4	465	0.98058
4	624	8.79157
4	629	0.976252
4	718	8.2761
4	883	0.66297
4	903	0.566276
4	908	0.61384
4	929	0.672554
4	966	0.743068
4	990	0.843239
5	213	8.91587
5	346	0.405784
5	410	0.551884
5	413	0.289057
5	597	6.16349
5	676	0.581192
5	723	10.3489
5	812	0.791441
5	823	0.477312
5	829	0.617015
5	914	0.844886
5	919	0.913785
5	944	0.977812
5	958	1.00453
5	975	0.995331
6	27	0.754847
6	105	0.18046
6	143	0.446972
6	281	0.216121
6	291	0.189242
6	655	0.603114
6	712	0.670787
6	801	7.00542
6	932	7.58787
6	940	1.0214
6	952	1.03304
6	960	1.09425
6	968	1.12765
6	978	1.11215
6	984	10.755
7	78	0.370492
7	220	7.73876
7	370	0.567174
7	523	1.07207
7	611	0.944705
7	635	0.660506
7	694	8.66899
7	757	0.773193
7	772	0.73906
7	801	0.971974
7	826	8.9975
7	884	0.507161
7	922	0.508994
7	979	0.716037
7	983	0.618644
8	10	0.0219252
8	150	0.00533169
8	161	0.531908
8	253	0.505075
8	658	0.684678
8	730	6.5125
8	740	0.730433
8	793	0.963017
8	862	0.823285
8	882	0.946841
8	899	7.95814
8	940	1.00511
8	961	1.07784
8	987	1.15465
8	989	10.8802
9	22	0.51014
9	185	0.571653
9	688	5.91975
9	693	0.559249
9	709	0.508959
9	711	0.654178
9	747	0.794064
9	768	0.796533
9	811	0.758696
9	820	0.751131
9	870	7.90142
9	895	0.799987
9	934	0.834535
9	952	0.910894
9	998	11.5346
10	110	0.26448
10	121	6.74367
10	171	8.50714
10	304	0.505711
10	400	0.349885
10	556	0.563751
10	694	0.787663
10	872	0.81387
10	878	10.0754
10	945	0.985173
10	975	0.990076
10	976	1.01669
10	986	1.03384
10	990	1.11699
11	177	0.146837
11	522	0.459967
11	599	0.426122
11	615	0.353595
11	656	0.699847
11	705	0.667669
