# Nodes: 1000, Edges: 12290, Weighted: 1
1	75	0.233949
1	132	3.28593
1	144	3.761
1	222	0.366257
1	465	0.250367
1	664	1.2645
1	751	1.71057
1	752	3.78258
1	824	1.86059
1	830	0.288379
1	851	4.67438
1	886	5.10072
1	905	4.75973
1	936	1.94235
1	962	0.572021
2	29	3.35492
2	142	3.79179
2	161	3.56106
2	353	0.623507
2	388	3.8346
2	472	4.66635
2	518	1.01512
2	751	1.10249
2	807	0.321317
2	827	1.22486
2	901	1.30528
2	930	1.41165
2	959	1.39912
2	965	6.19763
2	979	0.0479789
3	145	0.819318
3	437	0.73783
3	727	3.61288
3	734	3.55657
3	755	3.95393
3	796	4.35744
3	800	0.906534
3	905	1.05563
3	913	0.869877
3	927	4.53758
3	945	1.07979
3	951	0.916756
3	956	1.01814
3	957	1.0473
3	973	5.30696
4	244	1.11393
4	399	1.22308
4	480	1.44325
4	526	2.69877
4	748	0.57925
4	818	0.5912
4	830	4.41433
4	836	4.44332
4	839	3.79979
4	853	4.81862
4	938	5.16396
4	971	0.830079
4	973	0.914564
4	976	0.947245
4	978	0.820121
5	19	0.866011
5	43	0.925619
5	50	0.177736
5	107	1.09931
5	179	0.864731
5	193	0.52807
5	513	2.79504
5	767	4.00933
5	780	1.63049
5	823	4.37625
5	850	4.13976
5	951	1.76886
5	953	5.04032
5	954	4.98126
5	990	0.51376
6	24	3.17854
6	121	1.06654
6	139	1.12919
6	306	0.379653
6	320	3.19417
6	377	0.666114
6	423	0.67435
6	440	4.2931
6	458	0.582771
6	491	4.80981
6	775	5.08188
6	776	2.11805
6	902	4.78173
6	979	0.936129
6	981	0.922005
7	244	1.12644
7	262	0.394229
7	467	3.44548
7	588	0.446592
7	607	4.28967
7	628	1.86894
7	707	3.83961
7	715	3.64809
7	729	0.514999
7	774	2.07076
7	787	4.47925
7	791	0.662318
7	862	0.68124
7	918	0.683838
7	946	5.64566
8	35	0.357091
8	80	0.684106
8	173	3.6017
8	327	0.543091
8	407	3.33452
8	443	0.354882
8	446	0.728223
8	603	1.14632
8	635	4.38421
8	701	4.48261
8	714	1.33246
8	859	1.55493
8	915	4.68858
8	933	4.87545
8	992	1.7689
9	61	1.50197
9	154	0.856501
9	266	0.621845
9	290	1.36664
9	312	0.588227
9	419	1.02371
9	807	0.666153
9	811	0.780185
9	834	3.6283
9	838	3.71486
9	908	4.42206
9	930	4.28909
9	937	4.35601
9	977	1.01852
9	979	4.92219
10	137	0.323219
10	204	1.54746
10	205	0.99059
10	455	1.96549
10	531	3.79556
10	551	0.488237
10	680	3.64336
10	802	4.18313
10	851	4.45675
10	871	4.39556
10	891	4.87318
10	908	0.705879
10	909	0.743919
10	928	0.661713
10	991	1.00637
11	58	0.477511
11	513	1.66116
11	622	2.9009
11	670	0.0669469
11	750	1.2948
11	768	3.48895
11	823	4.00128
11	867	1.51382
11	881	0.0319459
11	894	1.45514
11	951	1.67501
11	952	4.68018
11	960	4.89092
11	961	0.279562
11	987	5.36724
12	230	1.02353
12	312	0.473872
12	422	0.456767
12	457	0.475879
12	460	2.95414
12	480	1.61663
12	503	0.649845
