startTime,createUser,commentsUser,proj,year,url
2023-05-11 10:06:54+00:00,[User]_Liyw979,{'[User]_gregghz'},json4s/json4s,2023,https://github.com/json4s/json4s/issues/1285
2023-05-24 22:15:04+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1295
2023-06-03 00:17:14+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1299
2023-08-14 08:22:06+00:00,[User]_sjrd,{'[User]_xuwei-k'},json4s/json4s,2023,https://github.com/json4s/json4s/pull/1347
2023-08-22 23:32:34+00:00,[User]_heitorbarbieri,set(),json4s/json4s,2023,https://github.com/json4s/json4s/issues/1348
2023-09-08 11:02:48+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1365
2023-09-08 23:40:37+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1366
2023-09-09 00:07:56+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1367
2023-10-12 22:52:49+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1378
2023-10-23 12:26:45+00:00,[User]_mcnerneyd,set(),json4s/json4s,2023,https://github.com/json4s/json4s/issues/1384
2023-12-01 20:39:54+00:00,[User]_ekrich,{'[User]_xuwei-k'},json4s/json4s,2023,https://github.com/json4s/json4s/pull/1394
2023-12-03 08:19:19+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1396
2023-12-09 02:01:23+00:00,[User]_yoganandc,set(),json4s/json4s,2023,https://github.com/json4s/json4s/issues/1398
2023-12-24 01:27:29+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1402
2023-12-30 01:52:15+00:00,[User]_xuwei-k,set(),json4s/json4s,2023,https://github.com/json4s/json4s/pull/1404
2024-01-24 05:48:26+00:00,[User]_richardxia,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1418
2024-02-01 15:50:15+00:00,[User]_TenetVarsity,{'[User]_xuwei-k'},json4s/json4s,2024,https://github.com/json4s/json4s/issues/1419
2024-02-13 05:05:13+00:00,[User]_iamdnair,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1425
2024-02-13 08:50:58+00:00,[User]_jelmerk,{'[User]_iamdnair'},json4s/json4s,2024,https://github.com/json4s/json4s/issues/1426
2024-02-16 00:01:53+00:00,[User]_tribbloid,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1427
2024-02-22 23:32:47+00:00,[User]_xuwei-k,set(),json4s/json4s,2024,https://github.com/json4s/json4s/pull/1430
2024-03-04 18:44:03+00:00,[User]_ekrich,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1439
2024-03-17 13:03:12+00:00,[User]_pjfanning,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1444
2024-04-11 14:34:40+00:00,[User]_martijnhoekstra,set(),json4s/json4s,2024,https://github.com/json4s/json4s/issues/1453
2024-04-11 14:37:00+00:00,[User]_ekrich,{'[User]_ekrich'},json4s/json4s,2024,https://github.com/json4s/json4s/pull/1454
2024-04-23 01:55:32+00:00,[User]_sinban04,{'[User]_sinban04'},json4s/json4s,2024,https://github.com/json4s/json4s/issues/1459
2024-04-28 18:54:55+00:00,[User]_jchyb,set(),json4s/json4s,2024,https://github.com/json4s/json4s/pull/1460
