startTime,createUser,commentsUser,proj,year,url
2023-05-25 21:19:51+00:00,[User]_ZejunNinaWang,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7581
2023-05-25 21:43:03+00:00,[User]_christhegrand,"{'[User]_glasser', '[User]_Nargonath'}",apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7583
2023-06-14 20:38:24+00:00,[User]_lennyburdette,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7608
2023-06-15 19:10:39+00:00,[User]_PS1TD,"{'[User]_cheapsteak', '[User]_PS1TD', '[User]_trevor-scheer', '[User]_ishaqi'}",apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7610
2023-07-05 18:45:35+00:00,[User]_nin-ack,"{'[User]_nin-ack', '[User]_trevor-scheer'}",apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7626
2023-07-12 13:57:07+00:00,[User]_MezianeKhalil,{'[User]_karladler'},apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7640
2023-07-13 19:00:59+00:00,[User]_smyrick,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7643
2023-07-27 19:46:55+00:00,[User]_trevor-scheer,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7664
2023-08-14 08:36:37+00:00,[User]_mderriey,"{'[User]_mderriey', '[User]_mayakoneval'}",apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7685
2023-08-31 18:14:36+00:00,[User]_trevor-scheer,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7714
2023-09-21 08:29:50+00:00,[User]_JuVincent,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7731
2023-09-23 01:41:08+00:00,[User]_RajaARK99,"{'[User]_oliveredsberger', '[User]_ChrisEnglert', '[User]_RajaARK99', '[User]_HuakunShen', '[User]_michaelbromley', '[User]_trevor-scheer'}",apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7733
2023-09-24 10:17:39+00:00,[User]_h4x0r-dz,{'[User]_mayakoneval'},apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7735
2023-09-27 21:33:24+00:00,[User]_yhakbar,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7742
2023-10-22 15:44:32+00:00,[User]_mathbraga,{'[User]_trevor-scheer'},apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7766
2023-10-24 14:43:14+00:00,[User]_egor-sorokin,{'[User]_glasser'},apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7767
2023-12-06 10:42:31+00:00,[User]_jthoward64,set(),apollographql/apollo-server,2023,https://github.com/apollographql/apollo-server/issues/7796
2024-01-03 20:03:41+00:00,[User]_bryancuster,"{'[User]_glasser', '[User]_bryancuster'}",apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7812
2024-01-05 12:54:39+00:00,[User]_samstitt,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7814
2024-01-08 19:21:04+00:00,[User]_trevor-scheer,{'[User]_dan753722'},apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7816
2024-02-03 22:14:55+00:00,[User]_jahudka,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7829
2024-02-15 11:17:10+00:00,[User]_Dakuan,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7835
2024-03-05 09:44:03+00:00,[User]_bnjjj,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7842
2024-03-24 12:55:13+00:00,[User]_angad777,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7855
2024-03-26 16:33:00+00:00,[User]_ab14bhardwaj,{'[User]_ab14bhardwaj'},apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7858
2024-04-02 13:00:51+00:00,[User]_jarkt,"{'[User]_cheapsteak', '[User]_jarkt'}",apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7861
2024-04-02 17:18:11+00:00,[User]_christo8989,{'[User]_christo8989'},apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7862
2024-04-02 19:19:24+00:00,[User]_christo8989,"{'[User]_glasser', '[User]_christo8989'}",apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7863
2024-04-04 00:46:53+00:00,[User]_lukeandersen,set(),apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7864
2024-04-13 04:57:58+00:00,[User]_DavDeDev,{'[User]_glasser'},apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7870
2024-04-23 21:00:52+00:00,[User]_zach-betz-hln,"{'[User]_glasser', '[User]_zach-betz-hln'}",apollographql/apollo-server,2024,https://github.com/apollographql/apollo-server/issues/7874
