startTime,createUser,commentsUser,proj,year,url
2023-06-01 22:40:58+00:00,[User]_o-az,{'[User]_lydell'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/251
2023-06-26 03:38:12+00:00,[User]_trusktr,{'[User]_lydell'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/253
2023-07-05 14:11:18+00:00,[User]_sj-dg,{'[User]_lydell'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/254
2023-07-06 11:35:14+00:00,[User]_DarpNagarsheth,"{'[User]_DarpNagarsheth', '[User]_lydell'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/255
2023-07-09 04:39:24+00:00,[User]_ariesclark,{'[User]_JounQin'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/257
2023-07-27 03:16:26+00:00,[User]_xcatliu,{'[User]_lydell'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/259
2023-07-27 10:52:43+00:00,[User]_lydell,set(),prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/260
2023-07-27 22:42:47+00:00,[User]_lydell,{'[User]_lydell'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/261
2023-08-01 01:56:07+00:00,[User]_Zamiell,"{'[User]_Zamiell', '[User]_lydell'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/262
2023-09-07 10:29:23+00:00,[User]_nailuox,set(),prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/265
2023-09-12 16:36:35+00:00,[User]_6XGate,"{'[User]_6XGate', '[User]_lydell'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/266
2023-11-12 13:37:33+00:00,[User]_gurgunday,"{'[User]_JounQin', '[User]_gurgunday', '[User]_lydell'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/269
2023-12-02 07:27:14+00:00,[User]_lydell,set(),prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/270
2023-12-02 08:58:25+00:00,[User]_lydell,"{'[User]_fisker', '[User]_JounQin'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/271
2023-12-10 23:40:13+00:00,[User]_lucioerlan,"{'[User]_lucioerlan', '[User]_lydell'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/pull/273
2023-12-19 00:50:50+00:00,[User]_hmcmann65,{'[User]_JounQin'},prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/274
2023-12-20 01:58:24+00:00,[User]_JounQin,"{'[User]_JounQin', '[User]_lydell', '[User]_fisker'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/275
2023-12-22 21:37:57+00:00,[User]_JoshuaKGoldberg,"{'[User]_JounQin', '[User]_osnoser1'}",prettier/eslint-config-prettier,2023,https://github.com/prettier/eslint-config-prettier/issues/276
2024-01-14 06:28:09+00:00,[User]_JounQin,set(),prettier/eslint-config-prettier,2024,https://github.com/prettier/eslint-config-prettier/issues/277
2024-02-20 12:41:30+00:00,[User]_zanminkian,"{'[User]_JounQin', '[User]_zanminkian'}",prettier/eslint-config-prettier,2024,https://github.com/prettier/eslint-config-prettier/pull/280
2024-02-24 22:10:02+00:00,[User]_fisker,"{'[User]_fisker', '[User]_lydell'}",prettier/eslint-config-prettier,2024,https://github.com/prettier/eslint-config-prettier/issues/281
2024-03-15 07:58:21+00:00,[User]_zanminkian,{'[User]_JounQin'},prettier/eslint-config-prettier,2024,https://github.com/prettier/eslint-config-prettier/issues/282
2024-03-28 08:16:55+00:00,[User]_RebeccaStevens,set(),prettier/eslint-config-prettier,2024,https://github.com/prettier/eslint-config-prettier/issues/283
