startTime,createUser,commentsUser,proj,year,url
2023-05-02 08:20:46+00:00,[User]_shih-liang,"{'[User]_spu95', '[User]_atcharles', '[User]_shih-liang', '[User]_mlaposta', '[User]_flyon', '[User]_arcanis', '[User]_steveetm', '[User]_shubh402', '[User]_simonjoom'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5419
2023-05-02 15:03:02+00:00,[User]_tisba,{'[User]_tisba'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5420
2023-05-03 09:24:40+00:00,[User]_maciej-gurban,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5421
2023-05-03 16:17:44+00:00,[User]_merceyz,"{'[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5422
2023-05-03 18:33:05+00:00,[User]_RDIL,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5423
2023-05-06 14:36:50+00:00,[User]_mataha,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5425
2023-05-06 18:39:44+00:00,[User]_mataha,"{'[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5426
2023-05-08 08:54:55+00:00,[User]_Vages,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5428
2023-05-08 13:51:39+00:00,[User]_darkbasic,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5429
2023-05-08 18:58:44+00:00,[User]_wojtekmaj,"{'[User]_wojtekmaj', '[User]_rsoberano-ld', '[User]_MaikoTan'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5430
2023-05-08 19:25:51+00:00,[User]_wojtekmaj,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5431
2023-05-09 01:54:15+00:00,[User]_rizwan-r-r,{'[User]_rizwan-r-r'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5432
2023-05-09 10:42:02+00:00,[User]_scinos,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5433
2023-05-10 06:25:30+00:00,[User]_drodil,"{'[User]_zcmander', '[User]_drodil'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5434
2023-05-10 15:39:11+00:00,[User]_zubko,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5435
2023-05-10 15:57:21+00:00,[User]_accidentaldeveloper,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5436
2023-05-10 19:04:41+00:00,[User]_probablyup,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5437
2023-05-15 12:39:56+00:00,[User]_swandir,{'[User]_swandir'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5439
2023-05-15 14:01:55+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5440
2023-05-15 17:36:44+00:00,[User]_nektro,"{'[User]_ff0041', '[User]_dlqqq', '[User]_RobMayer'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5441
2023-05-16 08:08:20+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5443
2023-05-16 08:50:59+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5444
2023-05-16 09:05:43+00:00,[User]_arcanis,"{'[User]_nicolo-ribaudo', '[User]_paul-soporan', '[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5445
2023-05-16 15:00:11+00:00,[User]_arcanis,{'[User]_arcanis'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5446
2023-05-16 18:11:24+00:00,[User]_merceyz,{'[User]_arcanis'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5448
2023-05-16 19:25:49+00:00,[User]_dgoldstein0,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5449
2023-05-17 12:04:46+00:00,[User]_furnivall,{'[User]_philmayfield'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5450
2023-05-17 19:53:00+00:00,[User]_ZehuaZhang,"{'[User]_amartincolby', '[User]_ZehuaZhang', '[User]_tommyspot', '[User]_coucoseth', '[User]_fsyntax', '[User]_marcelo2605', '[User]_flyon', '[User]_IgnisDa', '[User]_mattkindy'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5452
2023-05-18 03:40:40+00:00,[User]_vaynevayne,"{'[User]_arcanis', '[User]_ugran', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5451
2023-05-18 16:10:49+00:00,[User]_peniqliotuv,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5453
2023-05-19 12:35:10+00:00,[User]_milosrs,{'[User]_danielrsantana'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5454
2023-05-20 16:28:26+00:00,[User]_vclemenzi,{'[User]_merceyz'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5455
2023-05-21 23:58:25+00:00,[User]_bitcoinfinancier,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5457
2023-05-22 13:50:11+00:00,[User]_hindicator,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5458
2023-05-22 15:42:56+00:00,[User]_goloveychuk,"{'[User]_goloveychuk', '[User]_arcanis', '[User]_mredigonda'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5460
2023-05-24 19:58:56+00:00,[User]_wojtekmaj,"{'[User]_wojtekmaj', '[User]_BEGEMOT9I'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5464
2023-05-26 23:36:36+00:00,[User]_Zamiell,"{'[User]_Zamiell', '[User]_arcanis'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5467
2023-05-27 08:46:57+00:00,[User]_macrombilux,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5470
2023-05-29 04:10:38+00:00,[User]_izaakschroeder,"{'[User]_Swiftwork', '[User]_raphael-theriault-swi', '[User]_izaakschroeder'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5471
2023-05-30 03:39:41+00:00,[User]_bsidhom,"{'[User]_bsidhom', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5472
2023-05-31 00:26:45+00:00,[User]_thatsmydoing,"{'[User]_hansottowirtz', '[User]_thatsmydoing', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5474
2023-05-31 21:41:46+00:00,[User]_omar721588951,{'[User]_omar721588951'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5475
2023-06-01 18:55:10+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5476
2023-06-02 11:30:06+00:00,[User]_dacamposol,"{'[User]_JustDoItSascha', '[User]_Drew-Daniels', '[User]_Pokang', '[User]_arcanis', '[User]_dacamposol'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5477
2023-06-02 11:51:36+00:00,[User]_arcanis,"{'[User]_Squirt9', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5478
2023-06-03 12:22:44+00:00,[User]_merceyz,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5481
2023-06-03 17:53:53+00:00,[User]_merceyz,{'[User]_merceyz'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5482
2023-06-03 19:57:05+00:00,[User]_merceyz,"{'[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5483
2023-06-06 06:22:39+00:00,[User]_mrmckeb,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5488
2023-06-06 15:03:11+00:00,[User]_HoJin9622,"{'[User]_Huespal', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5489
2023-06-08 00:48:47+00:00,[User]_paul-soporan,"{'[User]_paul-soporan', '[User]_arcanis', '[User]_belgattitude', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5491
2023-06-08 09:18:12+00:00,[User]_XiNiHa,{'[User]_RDIL'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5492
2023-06-08 20:39:28+00:00,[User]_josephtveter,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5493
2023-06-09 04:31:09+00:00,[User]_remal,"{'[User]_remal', '[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5494
2023-06-09 23:02:45+00:00,[User]_appsforartists,"{'[User]_arcanis', '[User]_appsforartists'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5495
2023-06-10 14:58:25+00:00,[User]_goloveychuk,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5496
2023-06-10 15:21:30+00:00,[User]_goloveychuk,"{'[User]_goloveychuk', '[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5497
2023-06-11 19:21:19+00:00,[User]_Ayc0,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5498
2023-06-11 20:53:52+00:00,[User]_paul-soporan,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5499
2023-06-12 22:22:29+00:00,[User]_gabrielyotoo,{'[User]_merceyz'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5500
2023-06-13 09:12:52+00:00,[User]_arcanis,"{'[User]_naugtur', '[User]_arcanis', '[User]_nitinkothwal', '[User]_philmayfield', '[User]_merceyz', '[User]_ocostello'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5501
2023-06-16 08:38:09+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5504
2023-06-16 11:55:01+00:00,[User]_petervannes,{'[User]_aderant-smcd'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/issues/5505
2023-06-16 16:36:37+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5506
2023-06-17 19:49:37+00:00,[User]_arcanis,"{'[User]_jmatsushita', '[User]_arcanis', '[User]_merceyz', '[User]_MorisR'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5508
2023-06-19 10:27:54+00:00,[User]_arcanis,"{'[User]_paul-soporan', '[User]_arcanis', '[User]_merceyz'}",yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5509
2023-06-20 18:17:14+00:00,[User]_merceyz,{'[User]_paul-soporan'},yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5510
2023-06-20 21:04:07+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5511
2023-06-20 22:27:34+00:00,[User]_arcanis,set(),yarnpkg/berry,2023,https://github.com/yarnpkg/berry/pull/5512
