startTime,createUser,commentsUser,proj,year,url
2023-05-04 16:45:39+00:00,[User]_shahjehan-wpbrigade,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1135
2023-05-06 04:30:39+00:00,[User]_eastside,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1137
2023-05-22 10:53:26+00:00,[User]_u01jmg3,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1139
2023-06-09 21:32:07+00:00,[User]_alexander-akait,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/pull/1148
2023-06-13 12:31:59+00:00,[User]_RichieChoo,"{'[User]_RichieChoo', '[User]_alexander-akait'}",webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1149
2023-07-24 07:34:46+00:00,[User]_RahatFatimah,set(),webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1151
2023-07-30 14:18:14+00:00,[User]_Fatimahadi786,{'[User]_Fatimahadi786'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1153
2023-08-22 06:17:02+00:00,[User]_moroccandeveloperlivingabroad,set(),webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1157
2023-09-10 01:22:35+00:00,[User]_ersachin3112,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/pull/1158
2023-10-18 22:04:51+00:00,[User]_nex3,"{'[User]_alexander-akait', '[User]_renspoesse'}",webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1163
2023-10-24 09:57:22+00:00,[User]_vadymBalitskyi,"{'[User]_ignatius-yb', '[User]_alexander-akait', '[User]_watson'}",webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1165
2023-12-06 16:42:58+00:00,[User]_alexander-akait,set(),webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/pull/1168
2023-12-16 03:33:44+00:00,[User]_mistic,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/pull/1170
2023-12-22 14:51:56+00:00,[User]_alexander-akait,set(),webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/pull/1171
2023-12-28 12:36:54+00:00,[User]_curlykay,"{'[User]_alexander-akait', '[User]_curlykay'}",webpack-contrib/sass-loader,2023,https://github.com/webpack-contrib/sass-loader/issues/1174
2024-01-04 10:49:38+00:00,[User]_svyatoslavius,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1175
2024-01-04 13:12:21+00:00,[User]_alexander-akait,set(),webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1176
2024-01-07 04:32:10+00:00,[User]_ersachin3112,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1177
2024-01-14 02:04:21+00:00,[User]_snitin315,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1178
2024-01-20 22:22:13+00:00,[User]_G-Rath,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1180
2024-01-22 23:28:17+00:00,[User]_xavierfoucrier,"{'[User]_alexander-akait', '[User]_xavierfoucrier'}",webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1181
2024-02-06 17:49:53+00:00,[User]_viyashdoss,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1186
2024-02-09 12:22:56+00:00,[User]_spike-rabbit,"{'[User]_alexander-akait', '[User]_spike-rabbit'}",webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1187
2024-02-12 11:01:25+00:00,[User]_ShabiRana,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/issues/1188
2024-02-28 05:24:11+00:00,[User]_ersachin3112,{'[User]_alexander-akait'},webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1192
2024-04-10 15:49:25+00:00,[User]_alexander-akait,set(),webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1196
2024-04-10 17:39:30+00:00,[User]_alexander-akait,"{'[User]_alexander-akait', '[User]_renspoesse'}",webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1197
2024-04-16 16:36:29+00:00,[User]_alexander-akait,set(),webpack-contrib/sass-loader,2024,https://github.com/webpack-contrib/sass-loader/pull/1199
